arm,true_grammar,impostor_id,surface_seed,frac,rotation_deg,degradation,degradation_param,wb_gain_bgr,boundaries_spanned,top_sheet,top_aggregate,verdict_001,aggregate_001,coverage_001,renormalised_001,verdict_002,aggregate_002,coverage_002,renormalised_002,ink002_agreement,ink002_agr_absolute,ink002_agr_relationship,ink002_gain_b,ink002_gain_g,ink002_gain_r,ink002_implied_b,ink002_implied_g,ink002_implied_r,ink002_gain_in_bounds,ink002_relationship_applicable,ink002_n_inks,ink002_n_clipped,ink002_rank_corr
surface_002,iso-002,,0,0.05,30.0,none,,,,iso-002,0.6154,not_recognised,0.0,0.4,0.0,candidate,0.6154,1.0,0.6154,0.6667,0.6667,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,1,0.7905
surface_002,iso-002,,0,0.05,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,0.4,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,1,1.0
surface_002,iso-002,,0,0.05,30.0,none,,,,iso-002,0.4,not_recognised,0.0,0.4,0.0,not_recognised,0.4,1.0,0.4,0.4286,0.4286,0.4286,1.0,1.0,1.0,1.0,1.0,1.0,True,True,7,2,0.735
surface_002,iso-002,,0,0.05,30.0,none,,,,iso-002,0.5333,not_recognised,0.0,0.4,0.0,candidate,0.5333,1.0,0.5333,0.5714,0.5714,0.5714,1.0,1.0,1.0,1.0,1.0,1.0,True,True,7,1,0.8452
surface_002,iso-002,,0,0.05,30.0,none,,,,iso-002,0.5509,not_recognised,0.0,0.4,0.0,candidate,0.5509,1.0,0.5509,0.5903,0.5903,0.5903,1.0,1.0,1.0,1.0,1.0,1.0,True,True,7,2,0.8452
surface_002,iso-002,,1,0.05,30.0,none,,,,iso-002,0.6667,not_recognised,0.0,0.4,0.0,candidate,0.6667,1.0,0.6667,0.75,0.75,0.7152,1.0,1.0064,1.0,1.0,0.9937,1.0,True,True,4,2,0.8
surface_002,iso-002,,1,0.05,30.0,none,,,,iso-002,0.7513,not_recognised,0.0,0.4,0.0,identified,0.7513,1.0,0.7513,0.8264,0.8264,0.8264,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.05,30.0,none,,,,iso-002,0.5695,not_recognised,0.1408,1.0,0.1408,candidate,0.5695,1.0,0.5695,0.6264,0.6264,0.5895,1.0,1.0,1.0071,1.0,1.0,0.9929,True,True,5,2,0.9
surface_002,iso-002,,1,0.05,30.0,none,,,,iso-002,0.696,not_recognised,0.0,0.4,0.0,candidate,0.696,1.0,0.696,0.783,0.783,0.783,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,2,1.0
surface_002,iso-002,,1,0.05,30.0,none,,,,iso-002,0.4615,not_recognised,0.0,0.4,0.0,candidate,0.4615,1.0,0.4615,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.8095
surface_002,iso-002,,1,0.05,30.0,none,,,,iso-002,0.8571,not_recognised,0.0,0.4,0.0,identified,0.8571,1.0,0.8571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,3,2,1.0
surface_002,iso-002,,1,0.05,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,0.4,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,2,1.0
surface_002,iso-002,,1,0.05,30.0,none,,,,iso-002,0.328,not_recognised,0.0,0.4,0.0,not_recognised,0.328,1.0,0.328,0.3553,0.3553,0.0,3.0,1.0,1.0158,0.3333,1.0,0.9844,False,False,6,3,0.7714
surface_002,iso-002,,2,0.05,30.0,none,,,,iso-002,0.8571,not_recognised,0.0,0.4,0.0,identified,0.8571,1.0,0.8571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,3,1,1.0
surface_002,iso-002,,2,0.05,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,1.0,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,1,1.0
surface_002,iso-002,,2,0.05,30.0,none,,,,iso-002,0.4444,not_recognised,0.0,0.2,0.0,candidate,0.4444,1.0,0.4444,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.246
surface_002,iso-002,,2,0.05,30.0,none,,,,iso-002,0.4615,not_recognised,0.0,0.4,0.0,candidate,0.4615,1.0,0.4615,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,0,0.722
surface_002,iso-002,,2,0.05,30.0,none,,,,iso-002,0.328,not_recognised,0.0,1.0,0.0,not_recognised,0.328,1.0,0.328,0.3553,0.3553,0.3553,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,0,0.2907
surface_002,iso-002,,2,0.05,30.0,none,,,,iso-002,0.6667,not_recognised,0.0,0.2,0.0,candidate,0.6667,1.0,0.6667,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,1,1.0
surface_002,iso-002,,2,0.05,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,1.0,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,1,1.0
surface_002,iso-002,,2,0.05,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,0.4,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,1,1.0
surface_002,iso-002,,0,0.1,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,0.4,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.8286
surface_002,iso-002,,0,0.1,30.0,none,,,,iso-002,0.5333,not_recognised,0.0,0.4,0.0,candidate,0.5333,1.0,0.5333,0.5714,0.5714,0.5714,1.0,1.0,1.0,1.0,1.0,1.0,True,True,7,2,0.6905
surface_002,iso-002,,0,0.1,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,0.4,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,0,0.1,30.0,none,,,,iso-002,0.6667,not_recognised,0.0,1.0,0.0,candidate,0.6667,1.0,0.6667,0.7143,0.7143,0.7143,1.0,1.0,1.0,1.0,1.0,1.0,True,True,7,1,0.8929
surface_002,iso-002,,0,0.1,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,0,0.1,30.0,none,,,,iso-002,0.6154,not_recognised,0.0,1.0,0.0,candidate,0.6154,1.0,0.6154,0.6667,0.6667,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.7857
surface_002,iso-002,,0,0.1,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,0.4,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.8286
surface_002,iso-002,,0,0.1,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,1,0.1,30.0,none,,,,iso-002,0.7513,not_recognised,0.0,0.4,0.0,identified,0.7513,1.0,0.7513,0.8264,0.8264,0.8264,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.1,30.0,none,,,,iso-002,0.7513,not_recognised,0.0,1.0,0.0,identified,0.7513,1.0,0.7513,0.8264,0.8264,0.8264,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.1,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,0.4,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,2,1.0
surface_002,iso-002,,1,0.1,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,0.4,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,2,1.0
surface_002,iso-002,,1,0.1,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,0.4,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.1,30.0,none,,,,iso-002,0.4819,not_recognised,0.0,0.4,0.0,candidate,0.4819,1.0,0.4819,0.522,0.522,0.487,1.0,1.0,1.0087,1.0,1.0,0.9914,True,True,6,2,0.8857
surface_002,iso-002,,1,0.1,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,0.4,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,2,1.0
surface_002,iso-002,,1,0.1,30.0,none,,,,iso-002,0.4176,not_recognised,0.0,1.0,0.0,candidate,0.4176,1.0,0.4176,0.4474,0.4474,0.4175,1.0,1.0,1.0087,1.0,1.0,0.9914,True,True,7,2,0.7262
surface_002,iso-002,,2,0.1,30.0,none,,,,iso-002,0.7284,not_recognised,0.0,0.4,0.0,identified,0.7284,1.0,0.7284,0.8195,0.8195,0.8195,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,1,1.0
surface_002,iso-002,,2,0.1,30.0,none,,,,iso-002,0.6154,not_recognised,0.0,1.0,0.0,candidate,0.6154,1.0,0.6154,0.6667,0.6667,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,1,0.5063
surface_002,iso-002,,2,0.1,30.0,none,,,,iso-002,0.6154,not_recognised,0.0,0.4,0.0,candidate,0.6154,1.0,0.6154,0.6667,0.6667,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,1,0.6
surface_002,iso-002,,2,0.1,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.981
surface_002,iso-002,,2,0.1,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,0.4,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.1,30.0,none,,,,iso-002,0.4,not_recognised,0.0,0.4,0.0,not_recognised,0.4,1.0,0.4,0.4286,0.4286,0.4286,1.0,1.0,1.0,1.0,1.0,1.0,True,True,7,0,0.4373
surface_002,iso-002,,2,0.1,30.0,none,,,,iso-002,0.7273,not_recognised,0.0,0.4,0.0,identified,0.7273,1.0,0.7273,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,1,0.6249
surface_002,iso-002,,2,0.1,30.0,none,,,,iso-002,0.4615,not_recognised,0.0,0.4,0.0,candidate,0.4615,1.0,0.4615,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,0,0.8329
surface_002,iso-002,,0,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,0.4,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,0,0.2,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.2,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.2,30.0,none,,,,iso-002,0.9231,not_recognised,0.0031,1.0,0.0031,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.2,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,0.4,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.2,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.8667
surface_002,iso-002,,0,0.2,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.2,30.0,none,,,,iso-002,0.6316,not_recognised,0.0,1.0,0.0,candidate,0.6316,1.0,0.6316,0.6667,0.6667,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,True,True,9,2,0.7778
surface_002,iso-002,,1,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,0.4,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,0.4,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.2,30.0,none,,,,iso-002,0.7513,not_recognised,0.0,1.0,0.0,identified,0.7513,1.0,0.7513,0.8264,0.8264,0.8264,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0224,1.0,0.0224,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0533,1.0,0.0533,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.2,30.0,none,,,,iso-002,0.7513,not_recognised,0.0,1.0,0.0,identified,0.7513,1.0,0.7513,0.8264,0.8264,0.8264,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.2,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.9429
surface_002,iso-002,,2,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,0.4,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.2,30.0,none,,,,iso-002,0.8889,not_recognised,0.0,1.0,0.0,identified,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,1,1.0
surface_002,iso-002,,2,0.2,30.0,none,,,,iso-002,0.5333,not_recognised,0.0,1.0,0.0,candidate,0.5333,1.0,0.5333,0.5714,0.5714,0.5714,1.0,1.0,1.0,1.0,1.0,1.0,True,True,7,2,0.7024
surface_002,iso-002,,2,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,0.4,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.2,30.0,none,,,,iso-002,0.9091,not_recognised,0.0488,1.0,0.0488,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.2,30.0,none,,,,iso-002,0.6154,not_recognised,0.0356,1.0,0.0356,candidate,0.6154,1.0,0.6154,0.6667,0.6667,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,1,0.5063
surface_002,iso-002,,0,0.35,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.35,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.35,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.35,30.0,none,,,,iso-002,0.9231,not_recognised,0.0245,1.0,0.0245,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.35,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.35,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.35,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.35,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,1,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.35,30.0,none,,,,iso-002,0.7513,not_recognised,0.0,1.0,0.0,identified,0.7513,1.0,0.7513,0.8264,0.8264,0.8264,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.35,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,2,0.35,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.9429
surface_002,iso-002,,2,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.35,30.0,none,,,,iso-002,0.6154,not_recognised,0.0,1.0,0.0,candidate,0.6154,1.0,0.6154,0.6667,0.6667,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,1,0.5063
surface_002,iso-002,,2,0.35,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.35,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.9429
surface_002,iso-002,,2,0.35,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.9429
surface_002,iso-002,,0,0.5,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.5,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.5,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.5,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.5,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.5,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,0,0.5,30.0,none,,,,iso-002,0.9231,not_recognised,0.0,1.0,0.0,identified,0.9231,1.0,0.9231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
surface_002,iso-002,,1,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0829,1.0,0.0829,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,1,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.1695,1.0,0.1695,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.5,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,0.9429
surface_002,iso-002,,2,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.5,30.0,none,,,,iso-002,0.9091,not_recognised,0.0,1.0,0.0,identified,0.9091,1.0,0.9091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,5,2,1.0
surface_002,iso-002,,2,0.5,30.0,none,,,,iso-002,0.7692,not_recognised,0.0,1.0,0.0,identified,0.7692,1.0,0.7692,0.8333,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,2,1.0
